DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHMFC,National Home Mortgage Finance Corporation,A.03.a.02,                  Community Mortgage Financing,140,Nationwide,,500000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHA,National Housing Authority,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHA,National Housing Authority,A.03.a,            Developmental Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHA,National Housing Authority,A.03.a.01,                  Resettlement  Program,140,Nationwide,,3200000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHA,National Housing Authority,A.03.a.02,                  Local Housing Program,0,CO,,,300000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SPDA,Southern Philippines Development Authority,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SPDA,Southern Philippines Development Authority,A.01.a,            General Management and Support,140,Nationwide,,181943,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SPDA,Southern Philippines Development Authority,B.01,        Locally-Funded Project(s),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SPDA,Southern Philippines Development Authority,B.01.a,"            For feasibility studies fund (P10,000,000) and implementation of various locally-funded projects",140,Nationwide,,60000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SPDA,Southern Philippines Development Authority,B.01.b,            Socio-economic peace and development projects in SZOPAD areas,140,Nationwide,,10000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ZCSEZA,Zamboanga City Special Economic Zone Authority,A.01,        General Administration and Support,90,Region IX,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ZCSEZA,Zamboanga City Special Economic Zone Authority,A.01.a,            General Management and Supervision,90,Region IX,,30000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ZCSEZA,Zamboanga City Special Economic Zone Authority,A.03,        Operations,90,Region IX,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ZCSEZA,Zamboanga City Special Economic Zone Authority,A.03.a,            Developmental Program,90,Region IX,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ZCSEZA,Zamboanga City Special Economic Zone Authority,A.03.a.01,                  Development of the Zamboanga City Special Economic Zone Into a Self-Sustaining Commercial and Industrial Center,90,Region IX,,,40700,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SBSGC,Budgetary Support to Government Corporations - Others,C.01,"        Rest of Budgetary Support to Government-Owned and/or Controlled Corporations, subject to Section 35, Chapter 5, Book VI of E.O. No. 292 and Letter of Implementation No. 29",140,Nationwide,,13610,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NET,Net Lending,C.01,        For net lending to government owned and/or controlled corporations,140,Nationwide,,,,
ALGU,Allocations to Local Government Units,SUBSPF,IRA,Internal Revenue Allotment,C.01,        Internal Revenue Allotment,140,Nationwide,,,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.01,        Share in Tobacco Excise Tax Pursuant to R.A. No. 7171,140,Nationwide,,500000,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.02,        Share in the Utilization and Development of National Wealth under R.A. No. 7160,140,Nationwide,,607053,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.03,        Share in the Gross Income Taxes paid by all Businesses and Enterprises within the ECOZONES pursuant to R.A. No. 7227,140,Nationwide,,156000,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.04,        Share in Value Added Tax (R.A. No.7643),140,Nationwide,,5433000,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.05,        Share in Franchise Tax Pursuant to R.A. No. 7953 and R.A. No. 8407,140,Nationwide,,56514,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.06,        Share in 2% Special Privilege Tax (Hydro-electric) pursuant to R.A. No. 7156,140,Nationwide,,12000,,
ALGU,Allocations to Local Government Units,SUBSPF,PNT,Special Shares of Local Government Units in the Proceeds of National Taxes,C.07,        Prior Years' Obligation,140,Nationwide,,4296706,,
ALGU,Allocations to Local Government Units,SUBSPF,BODBF,Barangay Officials Death Benefits Fund,C.01,"        For payment of death benefits of barangay officials namely, the punong barangay, seven barangay kagawads, SK president as ex-officio barangay kagawad, secretary and treasurer, who died during their term of office",140,Nationwide,,50000,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,A.03,        Operations,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,A.03.a,            Metro-wide Services as Stipulated under Section 3 of R.A. No. 7924: Solid Waste Disposal and Management,1,National Capital Region,,1302709,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,A.03.b,            Metro-wide Services as Stipulated under Section 3 of R.A. No. 7924: Transport and Traffic Management,1,National Capital Region,,51750,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,A.03.c,"            Operational Support, Maintenance, Repair and Rehabilitation of Flood Control and Drainage Systems, Structures and Related Facilities",1,National Capital Region,24275,197299,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01,        Locally-Funded Projects,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.a,            Pasig River Rehabilitation Project,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.a.01,                  Information and Advocacy,1,National Capital Region,,1060,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.b,            Urgent Disaster Flood Control Works under the Pasig-San Juan-Marikina River System and Other Areas in Metro Manila,1,National Capital Region,,,50000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c,            Flood Control and Drainage Projects  -  National Capital Region,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01,                  Manila,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.c,                      3rd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.d,                      4th District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.e,                      5th District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.01.f,                      6th District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.02,                  Quezon City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.02.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.02.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.02.c,                      3rd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.02.d,                      4th District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.03,                  San Juan,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.04,                  Mandaluyong City,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.05,                  Pasig City,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.06,                  Taguig/Pateros,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.07,                  Marikina City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.07.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.07.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.08,                  Las Piñas City,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.09,                  Muntinlupa City,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.10,                  Makati City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.10.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.10.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.11,                  Parañaque City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.11.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.11.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.12,                  Pasay City,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.13,                  Caloocan City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.13.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.13.b,                      2nd District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.14,                  Malabon/Navotas,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.15,                  Valenzuela City,1,National Capital Region,,,,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.15.a,                      1st District,1,National Capital Region,,,2000,
ALGU,Allocations to Local Government Units,SUBSPF,S_MMDA,Metropolitan Manila Development Authority,B.01.c.15.b,                      2nd District,1,National Capital Region,,,2000,
